id,sender,node,receiver,user_id_sender,status_id_sender,created_at_sender,text_sender,source_sender,display_text_width_sender,reply_to_status_id_sender,reply_to_user_id_sender,reply_to_screen_name_sender,is_quote_sender,is_retweet_sender,favorite_count_sender,retweet_count_sender,quote_count_sender,reply_count_sender,hashtags_sender,symbols_sender,urls_url_sender,urls_t.co_sender,urls_expanded_url_sender,media_url_sender,media_t.co_sender,media_expanded_url_sender,media_type_sender,ext_media_url_sender,ext_media_t.co_sender,ext_media_expanded_url_sender,ext_media_type_sender,mentions_user_id_sender,mentions_screen_name_sender,lang_sender,quoted_status_id_sender,quoted_text_sender,quoted_created_at_sender,quoted_source_sender,quoted_favorite_count_sender,quoted_retweet_count_sender,quoted_user_id_sender,quoted_screen_name_sender,quoted_name_sender,quoted_followers_count_sender,quoted_friends_count_sender,quoted_statuses_count_sender,quoted_location_sender,quoted_description_sender,quoted_verified_sender,retweet_status_id_sender,retweet_text_sender,retweet_created_at_sender,retweet_source_sender,retweet_favorite_count_sender,retweet_retweet_count_sender,retweet_user_id_sender,retweet_screen_name_sender,retweet_name_sender,retweet_followers_count_sender,retweet_friends_count_sender,retweet_statuses_count_sender,retweet_location_sender,retweet_description_sender,retweet_verified_sender,place_url_sender,place_name_sender,place_full_name_sender,place_type_sender,country_sender,country_code_sender,geo_coords_sender,coords_coords_sender,bbox_coords_sender,status_url_sender,name_sender,location_sender,description_sender,url_sender,protected_sender,followers_count_sender,friends_count_sender,listed_count_sender,statuses_count_sender,favourites_count_sender,account_created_at_sender,verified_sender,profile_url_sender,profile_expanded_url_sender,account_lang_sender,profile_banner_url_sender,profile_background_url_sender,profile_image_url_sender,user_id_receiver,status_id_receiver,created_at_receiver,text_receiver,source_receiver,display_text_width_receiver,reply_to_status_id_receiver,reply_to_user_id_receiver,reply_to_screen_name_receiver,is_quote_receiver,is_retweet_receiver,favorite_count_receiver,retweet_count_receiver,quote_count_receiver,reply_count_receiver,hashtags_receiver,symbols_receiver,urls_url_receiver,urls_t.co_receiver,urls_expanded_url_receiver,media_url_receiver,media_t.co_receiver,media_expanded_url_receiver,media_type_receiver,ext_media_url_receiver,ext_media_t.co_receiver,ext_media_expanded_url_receiver,ext_media_type_receiver,mentions_user_id_receiver,mentions_screen_name_receiver,lang_receiver,quoted_status_id_receiver,quoted_text_receiver,quoted_created_at_receiver,quoted_source_receiver,quoted_favorite_count_receiver,quoted_retweet_count_receiver,quoted_user_id_receiver,quoted_screen_name_receiver,quoted_name_receiver,quoted_followers_count_receiver,quoted_friends_count_receiver,quoted_statuses_count_receiver,quoted_location_receiver,quoted_description_receiver,quoted_verified_receiver,retweet_status_id_receiver,retweet_text_receiver,retweet_created_at_receiver,retweet_source_receiver,retweet_favorite_count_receiver,retweet_retweet_count_receiver,retweet_user_id_receiver,retweet_screen_name_receiver,retweet_name_receiver,retweet_followers_count_receiver,retweet_friends_count_receiver,retweet_statuses_count_receiver,retweet_location_receiver,retweet_description_receiver,retweet_verified_receiver,place_url_receiver,place_name_receiver,place_full_name_receiver,place_type_receiver,country_receiver,country_code_receiver,geo_coords_receiver,coords_coords_receiver,bbox_coords_receiver,status_url_receiver,name_receiver,location_receiver,description_receiver,url_receiver,protected_receiver,followers_count_receiver,friends_count_receiver,listed_count_receiver,statuses_count_receiver,favourites_count_receiver,account_created_at_receiver,verified_receiver,profile_url_receiver,profile_expanded_url_receiver,account_lang_receiver,profile_banner_url_receiver,profile_background_url_receiver,profile_image_url_receiver,outdegree,indegree
198,LogPhilosophica,LogPhilosophica,NA,761252187775258626,1445918614293524480,2021-10-07T01:07:16Z,Congrats to Professor Amelia Hicks for receiving the Commerce Bank and WT Kemper Foundation Outstanding Undergradua… https://t.co/5apaBj2omH,Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445858951271120906,Congrats to Professor Amelia Hicks for receiving the Commerce Bank and WT Kemper Foundation Outstanding Undergradua… https://t.co/5apaBj2omH,2021-10-06T21:10:11Z,Twitter Web App,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445918614293524480,Shay Allen Logan,"Manhattan, KS","Philosopher, sometimes mathematician. He/him. Black Lives Matter. https://t.co/oEw4WBMsfk",NA,FALSE,929,332,19,4226,7458,2016-08-04T17:27:19Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/761252187775258626/1573999039,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/761261875447287808/nHcdrb7P_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
199,loumatthewslive,loumatthewslive,loumatthewslive,26860129,1445761639358234632,2021-10-06T14:43:30Z,"#WorldMentalHealthDay 🧠 — How do you take care of your mental health at work?

 ✏️ https://t.co/iHsFxf3gOw",LinkedIn,NA,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445761639358234632,*Lou M*,"Washington, DC",Mathematics creative | Raising math to the power of the people | Culturally Relevant Teaching for Anti Racism and Liberation | Host🎙Pi Before Dinner #freemath,https://t.co/Y617puqBLb,FALSE,3455,4391,66,7046,2656,2009-03-26T21:43:26Z,FALSE,https://t.co/Y617puqBLb,https://solo.to/loumatthews,NA,https://pbs.twimg.com/profile_banners/26860129/1592100102,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1372223115820945413/RReaOgAh_normal.jpg,26860129,1445761639358234632,2021-10-06T14:43:30Z,"#WorldMentalHealthDay 🧠 — How do you take care of your mental health at work?

 ✏️ https://t.co/iHsFxf3gOw",LinkedIn,NA,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445761639358234632,*Lou M*,"Washington, DC",Mathematics creative | Raising math to the power of the people | Culturally Relevant Teaching for Anti Racism and Liberation | Host🎙Pi Before Dinner #freemath,https://t.co/Y617puqBLb,FALSE,3455,4391,66,7046,2656,2009-03-26T21:43:26Z,FALSE,https://t.co/Y617puqBLb,https://solo.to/loumatthews,NA,https://pbs.twimg.com/profile_banners/26860129/1592100102,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1372223115820945413/RReaOgAh_normal.jpg,2,1
200,NA,lpachter,lpachter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31936449,1446571730667900929,2021-10-08T20:22:31Z,"I’m very pleased to share our new paper, now out in ⁦@CellSystemsCP⁩

Noise distorts the epigenetic landscape and s… https://t.co/Va4JUlxMeh",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,12,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446568327212535809,"I’m very pleased to share our new paper, now out in ⁦@CellSystemsCP⁩

Noise distorts the epigenetic landscape and s… https://t.co/Va4JUlxMeh",2021-10-08T20:08:59Z,Twitter for iPad,75,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446571730667900929,Lior Pachter,"Pasadena, CA",Bren Professor of Computational Biology @caltech. Blog at https://t.co/FFQzhEJpji. #methodsmatter,https://t.co/sdRuJqT4sj,FALSE,27064,1582,453,17543,14727,2009-04-16T16:12:04Z,TRUE,https://t.co/sdRuJqT4sj,http://pachterlab.github.io/,NA,https://pbs.twimg.com/profile_banners/31936449/1485719180,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1257000705761525760/R7Pphmei_normal.jpg,0,2
201,NA,maanow,maanow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49666871,1446536428389900290,2021-10-08T18:02:14Z,Only one more week to register for the American Mathematics Competitions (AMC) for the AMC 10 A and AMC 12 A dates!… https://t.co/RTTQlIFzoY,Hootsuite Inc.,NA,NA,NA,NA,FALSE,FALSE,2,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446536428389900290,MAA,,"The Mathematical Association of America is the world's largest community of mathematicians, students, and enthusiasts. Join us! https://t.co/J2Sjuromdp",http://t.co/RoVZY6TxxJ,FALSE,90982,3773,1531,19445,11362,2009-06-22T15:46:47Z,TRUE,http://t.co/RoVZY6TxxJ,http://www.maa.org,NA,https://pbs.twimg.com/profile_banners/49666871/1631897202,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/807397869/maalogo_normal.jpg,0,32
202,MaggitaCampos,MaggitaCampos,NA,1720699766,1444872131918106626,2021-10-04T03:48:55Z,Que guapitaaaaaa y muy radiante 😇. Feliz día 😘 https://t.co/rjd9nIIxZ3,Twitter for Android,NA,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1444872131918106626,Maggie ❤,,Licenciada en Matemática Pura UNMSM. Magister en Enseñanza d la Matemática PUCP. Docente universitario. Agradecida x la familia con la q Dios me ha bendecido 😇,NA,FALSE,146,203,1,8424,15734,2013-09-02T00:41:08Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1720699766/1468902666,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1431710839942356996/puJ_Kuuf_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
203,mahrudsay,mahrudsay,NA,365720282,1445785492042104840,2021-10-06T16:18:17Z,@HafezeSayeha @chezareboorjia @BigFuckingM در عمل این رعایت و بازرسی نمیشه ولی و برای همین خیلی wage theft اتفاق م… https://t.co/mT8qEYzJL2,Twitter for Android,NA,1445768419685457928,2660358254,HafezeSayeha,FALSE,FALSE,5,0,NA,NA,,,,,,,,,,,,,NA,,,fa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445785492042104840,مَه‌راد,,"Noticing your silence ..
he/him",https://t.co/BoTInHkoaD,FALSE,589,1056,8,5823,22068,2011-08-31T22:24:13Z,FALSE,https://t.co/BoTInHkoaD,https://math.umn.edu/~mahrud/,NA,https://pbs.twimg.com/profile_banners/365720282/1416136537,http://abs.twimg.com/images/themes/theme3/bg.gif,http://pbs.twimg.com/profile_images/713171760984625159/7Ivdj5-6_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
204,malagonmath,malagonmath,malagonmath,708028111540133888,1443291713028694016,2021-09-29T19:08:54Z,"It is still #NationalVoterRegistrationDay and if you need to register to vote or update your registration, today is… https://t.co/FVKMq0Rmqp",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,8,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442954978772099072,"It is still #NationalVoterRegistrationDay and if you need to register to vote or update your registration, today is… https://t.co/FVKMq0Rmqp",2021-09-28T20:50:50Z,Twitter for iPhone,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1443291713028694016,Audrey Malagon,,"Prof. of Mathematics, Virginia Wesleyan University. Interested in mathematics and election security. All views are my own and not that of VWU.",NA,FALSE,228,87,6,418,702,2016-03-10T20:33:51Z,FALSE,NA,NA,NA,NA,NA,http://pbs.twimg.com/profile_images/955529521142419457/rfCLoS0m_normal.jpg,708028111540133888,1443291713028694016,2021-09-29T19:08:54Z,"It is still #NationalVoterRegistrationDay and if you need to register to vote or update your registration, today is… https://t.co/FVKMq0Rmqp",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,8,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442954978772099072,"It is still #NationalVoterRegistrationDay and if you need to register to vote or update your registration, today is… https://t.co/FVKMq0Rmqp",2021-09-28T20:50:50Z,Twitter for iPhone,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1443291713028694016,Audrey Malagon,,"Prof. of Mathematics, Virginia Wesleyan University. Interested in mathematics and election security. All views are my own and not that of VWU.",NA,FALSE,228,87,6,418,702,2016-03-10T20:33:51Z,FALSE,NA,NA,NA,NA,NA,http://pbs.twimg.com/profile_images/955529521142419457/rfCLoS0m_normal.jpg,2,2
205,MaliciousNoise,MaliciousNoise,NA,796803144642535424,1276263714417672198,2020-06-25T21:19:16Z,"Paraphrasing a teacher, Fan Chung: Math is hard on the ego because, until you solve a problem, you feel profoundly… https://t.co/VCOUi1QlAN",Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,73,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275821442601562117,"Paraphrasing a teacher, Fan Chung: Math is hard on the ego because, until you solve a problem, you feel profoundly… https://t.co/VCOUi1QlAN",2020-06-24T16:01:50Z,Twitter Web App,421,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1276263714417672198,Go with the gradient flow,,,NA,FALSE,66,543,2,264,4485,2016-11-10T19:54:08Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/796803144642535424/1478983495,NA,http://pbs.twimg.com/profile_images/797540795909689344/hU5RttC6_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
206,MaraStone2016,MaraStone2016,NA,2227135982,1445120572053237762,2021-10-04T20:16:08Z,"@Kevreyes21 @fernondacourt Can confirm, it was",Twitter for Android,NA,1445120494265683970,1371072805,Kevreyes21,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445120572053237762,Tamara #BlackLivesMatter,,"Likes: cats, chocolate, cider; Dislikes: racism, sexism, ableism, homophobia, biphobia, transphobia, etc.",NA,FALSE,99,167,0,4142,30978,2013-12-02T19:08:35Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/2227135982/1563507967,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/507543095840636928/vCvDrLvb_normal.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
207,mariss_spear7,mariss_spear7,NA,360300774,1445866137330147331,2021-10-06T21:38:44Z,https://t.co/UmQRVDsMrX,Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,2697,NA,NA,,,,,,,,,,,,,NA,,,und,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445773244896739335,https://t.co/UmQRVDsMrX,2021-10-06T15:29:37Z,Twitter Web App,19075,2697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445866137330147331,Marissa Spear,"Fayetteville, Arkansas, USA","community health researcher, writer, and evaluator
pronouns: she/her",https://t.co/krSJMGPrvk,FALSE,218,433,2,3673,2645,2011-08-23T00:35:25Z,FALSE,https://t.co/krSJMGPrvk,http://chronicallylit.com/health-in-the-hands-of-the-people/,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1288211544950681601/1hTlJ6O8_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
208,MarissaKawehi,MarissaKawehi,MarissaKawehi,969876723922808832,1446598165201829897,2021-10-08T22:07:33Z,@pwr2dppl Where did you discover this info anyways?? I'm intrigued!!,Twitter for Android,NA,1446597944455667712,969876723922808832,MarissaKawehi,FALSE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446598165201829897,Dr. Marissa Kawehi Loving,"Atlanta, GA",Kanaka maoli. NSF Postdoc. Usually tired (not sleepy). Co-organizer of #IndigenousMathematicians and @BlackInMath. On the tenure track job market.,https://t.co/Ll3clpbu01,FALSE,5505,1208,65,12692,35447,2018-03-03T10:06:45Z,FALSE,https://t.co/Ll3clpbu01,https://sites.google.com/view/lovingmath/home,NA,https://pbs.twimg.com/profile_banners/969876723922808832/1565561048,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1440757352240599044/QrKBSdBU_normal.jpg,969876723922808832,1446598165201829897,2021-10-08T22:07:33Z,@pwr2dppl Where did you discover this info anyways?? I'm intrigued!!,Twitter for Android,NA,1446597944455667712,969876723922808832,MarissaKawehi,FALSE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446598165201829897,Dr. Marissa Kawehi Loving,"Atlanta, GA",Kanaka maoli. NSF Postdoc. Usually tired (not sleepy). Co-organizer of #IndigenousMathematicians and @BlackInMath. On the tenure track job market.,https://t.co/Ll3clpbu01,FALSE,5505,1208,65,12692,35447,2018-03-03T10:06:45Z,FALSE,https://t.co/Ll3clpbu01,https://sites.google.com/view/lovingmath/home,NA,https://pbs.twimg.com/profile_banners/969876723922808832/1565561048,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1440757352240599044/QrKBSdBU_normal.jpg,57,70
209,NA,MarissaRenardy,MarissaRenardy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155883469043642368,1425781237252345860,2021-08-12T11:28:31Z,Now hiring a postdoctoral fellow w/strong computer and modeling skills. Email me: kirschne@umich.edu ASAP! @UMMicroImmuno @KirschnerDenise,Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,35,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425654345006202881,Now hiring a postdoctoral fellow w/strong computer and modeling skills. Email me: kirschne@umich.edu ASAP! @UMMicroImmuno @KirschnerDenise,2021-08-12T03:04:17Z,Twitter for iPhone,44,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1425781237252345860,Marissa Renardy,"Ann Arbor, MI","Mathematical biologist interested in disease modeling and parameter uncertainty, sensitivity, and identifiability.",https://t.co/iWzQZONHgy,FALSE,322,222,2,181,675,2019-07-29T16:51:09Z,FALSE,https://t.co/iWzQZONHgy,http://marissarenardy.com,NA,NA,NA,http://pbs.twimg.com/profile_images/1155883778738462725/cmxF1fGM_normal.png,0,1
210,Marki_MD,Marki_MD,NA,365791469,1446169457869529095,2021-10-07T17:44:01Z,@ef_math @Mathy_Jessica See also: I’ll get caught up over the 1) weekend 2) break 3) meeting I’m not paying attention in,Twitter for iPhone,NA,1446109573106917390,1225276794,ef_math,FALSE,FALSE,3,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446169457869529095,Marki Allegar,"Brighton, CO",I do math. It's cooler than it sounds.,NA,FALSE,117,134,2,1628,403,2011-09-01T01:04:55Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/365791469/1577835242,http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/837879004904423425/QpKKeMAp_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
211,maryepilgrim,maryepilgrim,maryepilgrim,822869205141831684,1446647877455925250,2021-10-09T01:25:06Z,@SitDownPee My mom once pained me silver and attached foil to my ears… for a voice recital.,Twitter for iPhone,NA,1446629210961838082,4635368490,SitDownPee,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446647877455925250,Dr. Mary Pilgrim,"San Diego, CA","Math Education, 🌮 🌮 , Trail-Running, 🐌 and slug appreciation. San Diego State University Dept of Math & Stats. (she, her)",NA,FALSE,480,457,9,4189,16474,2017-01-21T18:11:21Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/822869205141831684/1609458935,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1441784808791699457/c2sHYgWa_normal.jpg,822869205141831684,1446647877455925250,2021-10-09T01:25:06Z,@SitDownPee My mom once pained me silver and attached foil to my ears… for a voice recital.,Twitter for iPhone,NA,1446629210961838082,4635368490,SitDownPee,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446647877455925250,Dr. Mary Pilgrim,"San Diego, CA","Math Education, 🌮 🌮 , Trail-Running, 🐌 and slug appreciation. San Diego State University Dept of Math & Stats. (she, her)",NA,FALSE,480,457,9,4189,16474,2017-01-21T18:11:21Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/822869205141831684/1609458935,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1441784808791699457/c2sHYgWa_normal.jpg,33,10
